V,I,P,Irr,T
129.5638,2.774824548,359.5168128,100.0,50.0
129.79175,2.774660001,360.1279772,100.0,50.0
130.0197,2.774492719,360.7387109,100.0,50.0
130.24765,2.77431824,361.3484312,100.0,50.0
130.4756,2.774158111,361.959944,100.0,50.0
130.70355,2.773985105,362.5697009,100.0,50.0
130.9315,2.773809548,363.1790449,100.0,50.0
131.15945,2.773631374,363.7879655,100.0,50.0
131.3874,2.773450516,364.3964524,100.0,50.0
131.61535,2.773266905,365.0044944,100.0,50.0
131.8433,2.773080471,365.6120804,100.0,50.0
132.07125,2.77289114,366.219199,100.0,50.0
132.2992,2.772698839,366.8258382,100.0,50.0
132.52715,2.772503491,367.431986,100.0,50.0
132.7551,2.772305015,368.0376295,100.0,50.0
132.98305,2.772103341,368.6427572,100.0,50.0
133.211,2.771898377,369.2473547,100.0,50.0
133.43895,2.771690041,369.8514087,100.0,50.0
133.6669,2.771478246,370.4549056,100.0,50.0
133.89485,2.771262906,371.0578311,100.0,50.0
134.1228,2.771043927,371.6601704,100.0,50.0
134.35075,2.770821217,372.2619087,100.0,50.0
134.5787,2.770594681,372.8630304,100.0,50.0
134.80665,2.770364227,373.4635208,100.0,50.0
135.0346,2.770129733,374.0633604,100.0,50.0
135.26255,2.769891117,374.6625357,100.0,50.0
135.4905,2.769648266,375.2610284,100.0,50.0
135.71845,2.769401072,375.858821,100.0,50.0
135.9464,2.769149424,376.4558952,100.0,50.0
136.17435,2.768893206,377.0522325,100.0,50.0
136.4023,2.768632302,377.6478138,100.0,50.0
136.63025,2.768366592,378.2426195,100.0,50.0
136.8582,2.768095952,378.8366294,100.0,50.0
137.08615,2.767815052,379.4291094,100.0,50.0
137.3141,2.767556444,380.0245222,100.0,50.0
137.54205,2.767236201,380.6113399,100.0,50.0
137.77,2.766952738,381.2030786,100.0,50.0
137.99795,2.766662892,381.7938075,100.0,50.0
138.2259,2.766357809,382.3822979,100.0,50.0
138.45385,2.766024749,382.9667757,100.0,50.0
138.6818,2.765731859,383.5566726,100.0,50.0
138.90975,2.765427126,384.1447908,100.0,50.0
139.1377,2.765066772,384.7250311,100.0,50.0
139.36565,2.764754982,385.3118752,100.0,50.0
139.5936,2.76441434,385.8945496,100.0,50.0
139.82155,2.764066847,386.4761109,100.0,50.0
140.0495,2.763712328,387.0565297,100.0,50.0
140.27745,2.763350604,387.6357761,100.0,50.0
140.5054,2.762981488,388.2138192,100.0,50.0
140.73335,2.762604793,388.7906272,100.0,50.0
140.9613,2.762220323,389.3661676,100.0,50.0
141.18925,2.76182788,389.940407,100.0,50.0
141.4172,2.761427259,390.513311,100.0,50.0
141.64515,2.761018252,391.0848444,100.0,50.0
141.8731,2.760600642,391.6549709,100.0,50.0
142.10105,2.76017421,392.2236535,100.0,50.0
142.329,2.75973873,392.7908537,100.0,50.0
142.55695,2.759288508,393.3557538,100.0,50.0
142.7849,2.758839693,393.9206498,100.0,50.0
143.01285,2.758375655,394.4831638,100.0,50.0
143.2408,2.757901606,395.0440324,100.0,50.0
143.46875,2.75741729,395.6032118,100.0,50.0
143.6967,2.756922443,396.1606573,100.0,50.0
143.92465,2.756416797,396.7163228,100.0,50.0
144.1526,2.755900076,397.2701612,100.0,50.0
144.38055,2.755371268,397.8220191,100.0,50.0
144.6085,2.754832263,398.3721613,100.0,50.0
144.83645,2.754280584,398.920222,100.0,50.0
145.0644,2.753716651,399.4662537,100.0,50.0
145.29235,2.75314015,400.0102023,100.0,50.0
145.5203,2.752550762,400.5520126,100.0,50.0
145.74825,2.751948154,401.0916276,100.0,50.0
145.9762,2.751331991,401.628989,100.0,50.0
146.20415,2.750701925,402.1640368,100.0,50.0
146.4321,2.7500576,402.6967095,100.0,50.0
146.66005,2.749398653,403.2269439,100.0,50.0
146.888,2.748724709,403.7546751,100.0,50.0
147.11595,2.748035385,404.2798363,100.0,50.0
147.3439,2.747330283,404.8023585,100.0,50.0
147.57185,2.746609016,405.3221737,100.0,50.0
147.7998,2.745871155,405.8392075,100.0,50.0
148.02775,2.74511628,406.3533864,100.0,50.0
148.2557,2.744343958,406.8646346,100.0,50.0
148.48365,2.743553743,407.3728738,100.0,50.0
148.7116,2.742745179,407.8780239,100.0,50.0
148.93955,2.741917796,408.3800027,100.0,50.0
149.1675,2.741071115,408.8787255,100.0,50.0
149.39545,2.740204642,409.3741056,100.0,50.0
149.6234,2.739317873,409.8660539,100.0,50.0
149.85135,2.73841029,410.3544789,100.0,50.0
150.0793,2.737481363,410.8392867,100.0,50.0
150.30725,2.73652035,411.3188484,100.0,50.0
150.5352,2.735530747,411.793668,100.0,50.0
150.76315,2.734559285,412.2707716,100.0,50.0
150.9911,2.733540197,412.7402412,100.0,50.0
151.21905,2.732497006,413.2056013,100.0,50.0
151.447,2.731428081,413.6665886,100.0,50.0
151.67495,2.730333699,414.1232273,100.0,50.0
151.9029,2.729213211,414.5754014,100.0,50.0
152.13085,2.728065952,415.0229921,100.0,50.0
152.3588,2.726891203,415.4658714,100.0,50.0
152.58675,2.725688378,415.9039311,100.0,50.0
152.8147,2.724456647,416.3370252,100.0,50.0
153.04265,2.723195315,416.7650274,100.0,50.0
153.2706,2.721910125,417.188798,100.0,50.0
153.49855,2.720406119,417.5783947,100.0,50.0
153.7265,2.719218395,418.0159265,100.0,50.0
153.95445,2.717852406,418.4254723,100.0,50.0
154.1824,2.716417593,418.8237838,100.0,50.0
154.41035,2.714962154,419.2182565,100.0,50.0
154.6383,2.713471428,419.6066088,100.0,50.0
154.86625,2.711944518,419.9886777,100.0,50.0
155.0942,2.710380505,420.3642962,100.0,50.0
155.32215,2.708778448,420.7332925,100.0,50.0
155.5501,2.707137383,421.0954906,100.0,50.0
155.77805,2.705456319,421.4507097,100.0,50.0
156.006,2.70373406,421.7987358,100.0,50.0
156.23395,2.701970115,422.1394639,100.0,50.0
156.4619,2.70016287,422.472613,100.0,50.0
156.68985,2.698311417,422.7980112,100.0,50.0
156.9178,2.696414635,423.1154524,100.0,50.0
157.14575,2.694471378,423.4247256,100.0,50.0
157.3737,2.692480359,423.7255963,100.0,50.0
157.60165,2.690440707,424.0178946,100.0,50.0
157.8296,2.688350852,424.3013396,100.0,50.0
158.05755,2.68620964,424.5757146,100.0,50.0
158.2855,2.684015775,424.840779,100.0,50.0
158.51345,2.681767927,425.0962862,100.0,50.0
158.7414,2.679467402,425.3424066,100.0,50.0
158.96935,2.677104799,425.5776097,100.0,50.0
159.1973,2.674686692,425.8028997,100.0,50.0
159.42525,2.672208947,426.0175794,100.0,50.0
159.6532,2.669670062,426.2213683,100.0,50.0
159.88115,2.667068497,426.4139784,100.0,50.0
160.1091,2.664263558,426.5728405,100.0,50.0
160.33705,2.661670981,426.7644732,100.0,50.0
160.565,2.658871759,426.9217439,100.0,50.0
160.79295,2.656003311,427.0666075,100.0,50.0
161.0209,2.653063899,427.1987368,100.0,50.0
161.24885,2.650051744,427.3177961,100.0,50.0
161.4768,2.646965019,427.423441,100.0,50.0
161.70475,2.643801857,427.5153183,100.0,50.0
161.9327,2.640560342,427.5930658,100.0,50.0
162.16065,2.637238514,427.6563116,100.0,50.0
162.3886,2.633834363,427.7046748,100.0,50.0
162.61655,2.630345829,427.737764,100.0,50.0
162.8445,2.626770808,427.7551789,100.0,50.0
163.07245,2.623107138,427.7565075,100.0,50.0
163.3004,2.619352607,427.7413284,100.0,50.0
163.52835,2.615504951,427.709209,100.0,50.0
163.7563,2.61156185,427.6597058,100.0,50.0
163.98425,2.607521128,427.5923965,100.0,50.0
164.2122,2.603379752,427.5067166,100.0,50.0
164.44015,2.599135832,427.402286,100.0,50.0
164.6681,2.594786615,427.2785817,100.0,50.0
164.89605,2.590329489,427.1351009,100.0,50.0
165.124,2.58576178,426.9713282,100.0,50.0
165.35195,2.581080749,426.786735,100.0,50.0
165.5799,2.576283593,426.5807796,100.0,50.0
165.80785,2.57136744,426.3529068,100.0,50.0
166.0358,2.566329352,426.1025471,100.0,50.0
166.26375,2.561166322,425.8291171,100.0,50.0
166.4917,2.55587527,425.5320187,100.0,50.0
166.71965,2.550453045,425.210639,100.0,50.0
166.9476,2.54489642,424.8643495,100.0,50.0
167.17555,2.539202094,424.4925066,100.0,50.0
167.4035,2.533366688,424.0944503,100.0,50.0
167.63145,2.527386745,423.6695047,100.0,50.0
167.8594,2.521146811,423.198191,100.0,50.0
168.08735,2.51497901,422.7361572,100.0,50.0
168.3153,2.508543895,422.2263182,100.0,50.0
168.54325,2.501949588,421.686715,100.0,50.0
168.7712,2.495192214,421.1165843,100.0,50.0
168.99915,2.488267806,420.5151442,100.0,50.0
169.2271,2.48117225,419.8815845,100.0,50.0
169.45505,2.473901566,419.2151136,100.0,50.0
169.683,2.46645134,418.5148627,100.0,50.0
169.91095,2.458817287,417.7799811,100.0,50.0
170.1389,2.450994968,417.0095878,100.0,50.0
170.36685,2.442979845,416.2027809,100.0,50.0
170.5948,2.434767277,415.3586366,100.0,50.0
170.82275,2.426352518,414.4762095,100.0,50.0
171.0507,2.417730717,413.5545315,100.0,50.0
171.27865,2.408896916,412.5926117,100.0,50.0
171.5066,2.399846046,411.5894359,100.0,50.0
171.73455,2.390573562,410.5440749,100.0,50.0
171.9625,2.381072266,409.4551395,100.0,50.0
172.19045,2.371338651,408.3218695,100.0,50.0
172.4184,2.361366556,407.1430435,100.0,50.0
172.64635,2.351150333,405.9175233,100.0,50.0
172.8743,2.340684213,404.6441448,100.0,50.0
173.10225,2.329962301,403.3217167,100.0,50.0
173.3302,2.318978579,401.949021,100.0,50.0
173.55815,2.3077269,400.5248114,100.0,50.0
173.7861,2.296200964,399.0478104,100.0,50.0
174.01405,2.284394424,397.5167256,100.0,50.0
174.242,2.272300675,395.9302142,100.0,50.0
174.46995,2.259913056,394.2869179,100.0,50.0
174.6979,2.247224749,392.5854444,100.0,50.0
174.92585,2.234228793,390.8243708,100.0,50.0
175.1538,2.220842711,388.98904,100.0,50.0
175.38175,2.207285391,387.1175747,100.0,50.0
175.6097,2.193323306,385.1688477,100.0,50.0
175.83765,2.179027994,383.1551618,100.0,50.0
176.0656,2.163620613,380.9391614,100.0,50.0
176.29355,2.149384559,378.9226341,100.0,50.0
176.5215,2.134028,376.7018236,100.0,50.0
176.74945,2.118302826,374.4088595,100.0,50.0
176.9774,2.101574825,371.9312484,100.0,50.0
177.20535,2.085713228,369.5995427,100.0,50.0
177.4333,2.068831699,367.0796354,100.0,50.0
177.66125,2.051547341,364.4804651,100.0,50.0
177.8892,2.033851195,361.800162,100.0,50.0
178.11715,2.015733254,359.0366623,100.0,50.0
178.3451,1.997196649,356.1902361,100.0,50.0
178.57305,1.978417949,353.2921273,100.0,50.0
178.801,1.958864551,350.2469406,100.0,50.0
179.02895,1.938895123,347.118358,100.0,50.0
179.2569,1.918508959,343.9059685,100.0,50.0
179.48485,1.897660008,340.6012219,100.0,50.0
179.7128,1.876326663,337.1999184,100.0,50.0
179.94075,1.854493216,333.6989002,100.0,50.0
180.1687,1.83214898,330.0958999,100.0,50.0
180.39665,1.809283088,326.388608,100.0,50.0
180.6246,1.785884496,322.5746727,100.0,50.0
180.85255,1.761944114,318.652086,100.0,50.0
181.0805,1.737444132,314.6172521,100.0,50.0
181.30845,1.712379368,310.4688491,100.0,50.0
181.5364,1.686735921,306.2039669,100.0,50.0
181.76435,1.660501843,301.8200382,100.0,50.0
181.9923,1.633664995,297.3144499,100.0,50.0
182.22025,1.606213098,292.6845522,100.0,50.0
182.4482,1.578133631,287.9276403,100.0,50.0
182.67615,1.549413934,283.0409722,100.0,50.0
182.9041,1.520041158,278.0217599,100.0,50.0
183.13205,1.489998352,272.8664526,100.0,50.0
183.36,1.459258388,267.569618,100.0,50.0
183.58795,1.427850304,262.1361101,100.0,50.0
183.8159,1.39578894,256.5682003,100.0,50.0
184.04385,1.362882597,250.8301602,100.0,50.0
184.2718,1.329335459,244.9590377,100.0,50.0
184.49975,1.294990554,238.9254335,100.0,50.0
184.7277,1.259947917,232.7472809,100.0,50.0
184.95565,1.224090214,226.4024013,100.0,50.0
185.1836,1.187441361,219.8946661,100.0,50.0
185.41155,1.149986635,213.2208045,100.0,50.0
185.6395,1.111711157,206.3775033,100.0,50.0
185.86745,1.072470379,199.3373346,100.0,50.0
186.0954,1.032636276,192.1688608,100.0,50.0
186.32335,0.991809302,184.7972317,100.0,50.0
186.5513,0.950099571,177.2423101,100.0,50.0
186.77925,0.907491274,169.5005396,100.0,50.0
187.0072,0.863970406,161.5686865,100.0,50.0
187.23515,0.819520674,153.4430763,100.0,50.0
187.4631,0.77412596,145.1200522,100.0,50.0
187.69105,0.72777017,136.5959473,100.0,50.0
187.919,0.680437083,127.8670562,100.0,50.0
188.14695,0.632110484,118.9296597,100.0,50.0
188.3749,0.582773607,109.7799199,100.0,50.0
188.60285,0.532410269,100.4140941,100.0,50.0
188.8308,0.481003747,90.82832232,100.0,50.0
189.05875,0.42853735,81.01873564,100.0,50.0
189.2867,0.374994318,70.98143705,100.0,50.0
189.51465,0.320336489,60.70845755,100.0,50.0
189.7426,0.26461093,50.20796586,100.0,50.0
