V,I,P,Irr,T
154.1824,2.417511716,372.7377584,100,40
154.41035,2.411202335,372.3145965,100,40
154.6383,2.404809802,371.8756996,100,40
154.86625,2.398333913,371.4209793,100,40
155.0942,2.391774481,370.9503497,100,40
155.32215,2.385127149,370.4630767,100,40
155.5501,2.378404338,369.9610327,100,40
155.77805,2.371593347,369.442187,100,40
156.006,2.364698251,368.9071153,100,40
156.23395,2.357718956,368.3557454,100,40
156.4619,2.350655383,367.7880075,100,40
156.68985,2.343507473,367.2038344,100,40
156.9178,2.336275183,366.6031619,100,40
157.14575,2.328958486,365.9859279,100,40
157.3737,2.321557384,365.3520753,100,40
157.60165,2.314089273,364.7042876,100,40
157.8296,2.306501986,364.0342859,100,40
158.05755,2.298847764,363.3502454,100,40
158.2855,2.291109266,362.6493757,100,40
158.51345,2.283286567,361.931631,100,40
158.7414,2.275379757,361.1969682,100,40
158.96935,2.267388944,360.4453466,100,40
159.1973,2.259314249,359.6767284,100,40
159.42525,2.251155809,358.8910777,100,40
159.6532,2.242913776,358.0883616,100,40
159.88115,2.234588314,357.2685495,100,40
160.1091,2.226179606,356.4316131,100,40
160.33705,2.217687843,355.5775266,100,40
160.565,2.209113213,354.7062631,100,40
160.79295,2.200456001,353.8178118,100,40
161.0209,2.191716376,352.9121434,100,40
161.24885,2.182894605,351.9892447,100,40
161.4768,2.173990946,351.0491011,100,40
161.70475,2.165005669,350.0917005,100,40
161.9327,2.155948045,349.1184879,100,40
162.16065,2.146785183,348.1240807,100,40
162.3886,2.137557627,347.1149905,100,40
162.61655,2.128256659,346.0897554,100,40
162.8445,2.118868199,345.0460324,100,40
163.07245,2.109391147,343.9835823,100,40
163.3004,2.099848455,342.9060926,100,40
163.52835,2.090221267,341.810435,100,40
163.7563,2.080515369,340.697499,100,40
163.98425,2.07073113,339.5672913,100,40
164.2122,2.060868927,338.4198204,100,40
164.44015,2.050929146,337.2550963,100,40
164.6681,2.040912179,336.0731307,100,40
164.89605,2.030818426,334.8739367,100,40
165.124,2.020648251,333.6575218,100,40
165.35195,2.010402195,332.4239233,100,40
165.5799,2.00008055,331.1731374,100,40
165.80785,1.989683782,329.9051901,100,40
166.0358,1.979212322,328.6201012,100,40
166.26375,1.968666389,327.3178564,100,40
166.4917,1.958047073,325.9985859,100,40
166.71965,1.94735417,324.6622056,100,40
166.9476,1.936588344,323.3087763,100,40
167.17555,1.925750051,321.9383239,100,40
167.4035,1.914839745,320.5508753,100,40
167.63145,1.903857889,319.1464586,100,40
167.8594,1.892804895,317.725094,100,40
168.08735,1.881681383,316.2868372,100,40
168.3153,1.870487668,314.831693,100,40
168.54325,1.859224274,313.3597017,100,40
168.7712,1.847891676,311.8708956,100,40
168.99915,1.836490348,310.3653078,100,40
169.2271,1.825020769,308.8429722,100,40
169.45505,1.813482977,307.3038485,100,40
169.683,1.801878776,305.7481964,100,40
169.91095,1.790207325,304.1758273,100,40
170.1389,1.778469547,302.5868524,100,40
170.36685,1.766665926,300.9813088,100,40
170.5948,1.754796945,299.3592339,100,40
170.82275,1.74286309,297.7206659,100,40
171.0507,1.730864844,296.0656432,100,40
171.27865,1.718825192,294.3980585,100,40
171.5066,1.70637929,292.6553104,100,40
171.73455,1.694488604,291.0022378,100,40
171.9625,1.682237636,289.2817896,100,40
172.19045,1.669924697,287.5450851,100,40
172.4184,1.657550268,285.7921651,100,40
172.64635,1.64511483,284.0230707,100,40
172.8743,1.632618863,282.2378431,100,40
173.10225,1.620062846,280.4365237,100,40
173.3302,1.607447256,278.6191543,100,40
173.55815,1.594772569,276.7857767,100,40
173.7861,1.58203925,274.9364313,100,40
174.01405,1.569247803,273.0711656,100,40
174.242,1.556398667,271.1900165,100,40
174.46995,1.543492322,269.2930282,100,40
174.6979,1.530529235,267.3802433,100,40
174.92585,1.517509879,265.4517055,100,40
175.1538,1.50460871,263.537933,100,40
175.38175,1.491302249,261.5471982,100,40
175.6097,1.478111305,259.5706829,100,40
175.83765,1.464876069,257.5803655,100,40
176.0656,1.451587642,255.5746491,100,40
176.29355,1.43823322,253.55124,100,40
176.5215,1.424834039,251.5138419,100,40
176.74945,1.411379599,249.4605679,100,40
176.9774,1.397876357,247.3925231,100,40
177.20535,1.384324206,245.3096554,100,40
177.4333,1.370713449,243.2102107,100,40
177.66125,1.357054219,241.0959488,100,40
177.8892,1.343344542,238.9664859,100,40
178.11715,1.329584849,236.8218639,100,40
178.3451,1.315775566,234.6621248,100,40
178.57305,1.301917116,232.4873103,100,40
178.801,1.288009922,230.297462,100,40
179.02895,1.274054399,228.0926213,100,40
179.2569,1.260050964,225.8728296,100,40
179.48485,1.246000027,223.6381279,100,40
179.7128,1.231901997,221.3885571,100,40
179.94075,1.217757279,219.1241581,100,40
180.1687,1.203566276,216.8449714,100,40
180.39665,1.189328732,214.550919,100,40
180.6246,1.175047009,212.2423959,100,40
180.85255,1.160719532,209.9190872,100,40
181.0805,1.146347348,207.581151,100,40
181.30845,1.131930843,205.2286267,100,40
181.5364,1.1174704,202.8615535,100,40
181.76435,1.102966399,200.4799706,100,40
181.9923,1.088419217,198.0839167,100,40
182.22025,1.073829228,195.6734304,100,40
182.4482,1.059196803,193.2485501,100,40
182.67615,1.044524622,190.8097366,100,40
182.9041,1.029806107,188.3557592,100,40
183.13205,1.015048563,185.8879241,100,40
183.36,1.000250032,183.4058458,100,40
183.58795,0.985410869,180.9095613,100,40
183.8159,0.970531426,178.3991075,100,40
184.04385,0.95561205,175.8745208,100,40
184.2718,0.940653088,173.3358376,100,40
184.49975,0.92565488,170.783094,100,40
184.7277,0.910617766,168.2163256,100,40
184.95565,0.895542082,165.6355679,100,40
185.1836,0.88042816,163.0408563,100,40
185.41155,0.865276324,160.4322245,100,40
185.6395,0.849954722,157.7851697,100,40
185.86745,0.834864968,155.1742227,100,40
186.0954,0.819601798,152.5241245,100,40
186.32335,0.804299951,149.8598613,100,40
186.5513,0.788964224,147.1823016,100,40
186.77925,0.773585127,144.4896499,100,40
187.0072,0.758177412,141.7846348,100,40
187.23515,0.742739282,139.0669008,100,40
187.4631,0.727254876,136.3334535,100,40
187.69105,0.711738691,133.5869823,100,40
187.919,0.69619294,130.827881,100,40
188.14695,0.680609354,128.054574,100,40
188.3749,0.665000613,125.269424,100,40
188.60285,0.649347839,122.4688531,100,40
188.8308,0.633664746,119.6554209,100,40
189.05875,0.617948751,116.8286184,100,40
189.2867,0.602199994,113.9884497,100,40
189.51465,0.586418753,111.1349448,100,40
189.7426,0.570605302,108.2681336,100,40
189.97055,0.554759912,105.3880457,100,40
190.1985,0.538882853,102.4947103,100,40
190.42645,0.52297439,99.58815646,100,40
190.6544,0.507034786,96.66841299,100,40
190.88235,0.491064304,93.73550841,100,40
191.1103,0.475063202,90.78947096,100,40
191.33825,0.459031734,87.83032866,100,40
191.5662,0.442970155,84.85810924,100,40
191.79415,0.426878714,81.8728402,100,40
192.0221,0.410757662,78.87454879,100,40
192.25005,0.394607242,75.86326199,100,40
192.478,0.378427698,72.83900655,100,40
192.70595,0.360313769,69.43460717,100,40
192.9339,0.345982202,66.75169547,100,40
193.16185,0.329716722,63.68869208,100,40
193.3898,0.313423069,60.61282456,100,40
193.61775,0.297101471,57.52411842,100,40
193.8457,0.28075216,54.42259895,100,40
194.07365,0.264375362,51.3082914,100,40
194.3016,0.247971266,48.18121368,100,40
194.52955,0.23153366,45.0401386,100,40
194.7575,0.215074604,41.88739226,100,40
194.98545,0.198588571,38.72188196,100,40
195.2134,0.182079817,35.5444202,100,40
195.44135,0.165564129,32.35807679,100,40
195.6693,0.148992792,29.15331527,100,40
195.89725,0.132385683,25.93399131,100,40
196.1252,0.115789657,22.70926966,100,40
196.35315,0.099150095,19.46843344,100,40
196.5811,0.082471367,16.21231197,100,40
