V,I,P,Irr,T
127.51225,2.74207813,349.648552,100,40
127.7402,2.741376912,350.184035,100,40
127.96815,2.740656414,350.716731,100,40
128.1961,2.739916071,351.2465546,100,40
128.42405,2.739155302,351.7734175,100,40
128.652,2.738373517,352.2972297,100,40
128.87995,2.737570106,352.8178984,100,40
129.1079,2.736748065,353.3357955,100,40
129.33585,2.735897026,353.8495674,100,40
129.5638,2.735031843,354.3611187,100,40
129.79175,2.734119246,354.8661216,100,40
130.0197,2.733209652,355.371099,100,40
130.24765,2.732263691,355.870925,100,40
130.4756,2.731286472,356.3662413,100,40
130.70355,2.730286344,356.8581176,100,40
130.9315,2.729258425,357.3458995,100,40
131.15945,2.728201952,357.8294675,100,40
131.3874,2.727116144,358.3086996,100,40
131.61535,2.726000201,358.7834706,100,40
131.8433,2.724853311,359.2536526,100,40
132.07125,2.723674642,359.7191146,100,40
132.2992,2.722463346,360.1797228,100,40
132.52715,2.72121856,360.6353403,100,40
132.7551,2.719939402,361.0858273,100,40
132.98305,2.718624974,361.5310409,100,40
133.211,2.717274363,361.9708352,100,40
133.43895,2.715886638,362.4050613,100,40
133.6669,2.714456638,362.833004,100,40
133.89485,2.712996042,363.2561981,100,40
134.1228,2.711491229,363.6727958,100,40
134.35075,2.709945417,364.0831993,100,40
134.5787,2.708357597,364.4872446,100,40
134.80665,2.705313368,364.6942323,100,40
135.0346,2.705051812,365.2755894,100,40
135.26255,2.70333175,365.659546,100,40
135.4905,2.701565487,366.0364586,100,40
135.71845,2.699751938,366.4061483,100,40
135.9464,2.697890002,366.7684334,100,40
136.17435,2.695978579,367.1231306,100,40
136.4023,2.694016535,367.4700516,100,40
136.63025,2.692002739,367.8090072,100,40
136.8582,2.689936043,368.1398049,100,40
137.08615,2.687815289,368.4622499,100,40
137.3141,2.685639293,368.7761425,100,40
137.54205,2.681375081,368.8018255,100,40
137.77,2.681116959,369.3774835,100,40
137.99795,2.678768268,369.6645295,100,40
138.2259,2.675909434,369.8799898,100,40
138.45385,2.673889534,370.2103004,100,40
138.6818,2.671357195,370.4686242,100,40
138.90975,2.66876123,370.7169553,100,40
139.1377,2.666100418,370.9550802,100,40
139.36565,2.663373534,371.1827838,100,40
139.5936,2.660579351,371.3998497,100,40
139.82155,2.657716641,371.6060602,100,40
140.0495,2.654784178,371.8011968,100,40
140.27745,2.651780736,371.9850395,100,40
140.5054,2.648704493,372.1572843,100,40
140.73335,2.645556021,372.3179614,100,40
140.9613,2.642332314,372.466598,100,40
141.18925,2.639032759,372.603056,100,40
141.4172,2.635656154,372.7271135,100,40
141.64515,2.632201304,372.8385486,100,40
141.8731,2.628667025,372.9371397,100,40
142.10105,2.625052141,373.0226655,100,40
142.329,2.621355489,373.0949054,100,40
142.55695,2.61757592,373.1536395,100,40
142.7849,2.613712296,373.1986488,100,40
143.01285,2.609763497,373.2297156,100,40
143.2408,2.605728419,373.2466233,100,40
143.46875,2.601605972,373.2491568,100,40
143.6967,2.597395089,373.2371029,100,40
143.92465,2.59309472,373.2102501,100,40
144.1526,2.588703837,373.1683887,100,40
144.38055,2.584221432,373.1113117,100,40
144.6085,2.57973547,373.0516767,100,40
144.83645,2.573854391,372.7879329,100,40
145.0644,2.570216798,372.8469576,100,40
145.29235,2.565356885,372.7267304,100,40
145.5203,2.560407243,372.5912302,100,40
